koatuu;latitude;longitude
6321082005;49.2300000;37.8391667
6321082007;49.2152778;37.8280556
6321082009;49.2433333;37.8525000
6321082012;49.2822222;37.8427778
6321082500;49.3850000;37.8544444
6321082501;49.3850000;37.8544444
6321082502;49.4094444;37.7308333
6321082503;49.4083333;37.8594444
6321082504;49.4088889;37.7913889
6321082505;49.3708333;37.8511111
6321083000;49.2697222;37.6191667
6321083001;49.2697222;37.6191667
6321083002;49.2408333;37.7213889
6321083003;49.2545000;37.6824000
6321083500;49.3891667;37.4469444
6321083501;49.3891667;37.4469444
6321083502;49.4102778;37.5100000
6321083503;49.4341667;37.4994444
6321083504;49.3525000;37.4608333
6321083505;49.4088889;37.4463889
6321083506;49.4305556;37.4502778
6321084000;49.3405556;37.6036111
6321084001;49.3405556;37.6036111
6321084002;49.3341667;37.6661111
6321084500;49.3133333;37.8508333
6321084501;49.3133333;37.8508333
6321084505;49.3386111;37.8550000
6321084507;49.2920000;37.9301000
6321084509;49.2988889;37.8394444
6321210100;49.8386111;35.6216667
6321255400;49.9044444;35.5586111
6321255401;49.9544444;35.5727778
6321255402;49.8938889;35.6155556
6321255403;49.8975000;35.5925000
6321255404;49.9086111;35.5922222
6321256000;49.9800000;35.7508333
6321256001;50.0141667;35.7433333
6321256002;49.9613889;35.7175000
6321256003;49.9511111;35.7516667
6321256004;50.0086111;35.7122222
6321256005;50.0022222;35.7561111
6321280300;49.7272222;35.4347222
6321280301;49.7272222;35.4347222
6321280303;49.7230556;35.4980556
6321280305;49.7555556;35.4052778
6321280307;49.7713889;35.4063889
6321280500;49.8961111;35.6261111
6321280501;49.8961111;35.6261111
6321280502;49.9411111;35.6191667
6321280503;49.9213889;35.6238889
6321280504;49.8955556;35.6597222
6321280505;49.9105556;35.6291667
6321280506;49.9091667;35.6633333
6321280507;49.9302778;35.6594444
6321281000;49.6991667;35.4413889
6321281001;49.6991667;35.4413889
6321281003;49.6705556;35.4033333
6321281004;49.6825000;35.4661111
6321281005;49.6683333;35.3719444
6321281008;49.7025000;35.4722222
6321281500;49.9186111;35.4202778
6321281501;49.9186111;35.4202778
6321281502;49.8989000;35.3881000
6321281503;49.9271000;35.3921000
6321281504;49.8891667;35.3677778
6321282000;49.8175000;35.5902778
6321282001;49.8175000;35.5902778
6321282002;49.8261111;35.5530556
6321282003;49.8468000;35.5187000
6321282004;49.8041667;35.5458333
6321282005;49.8447222;35.5852778
6321282006;49.8369444;35.5569444
6321282007;49.8698000;35.5801000
6321282008;49.8522222;35.5658333
6321282500;49.7750000;35.5719444
6321282501;49.7750000;35.5719444
6321282502;49.7597222;35.5416667
6321282503;49.7402778;35.5644444
6321282504;49.7652778;35.5541667
6321282505;49.7516667;35.5661111
6321282506;49.7750000;35.5950000
6321282507;49.7955556;35.5694444
6321282508;49.7600000;35.5891667
6321282509;49.7905556;35.5827778
6321282510;49.7913889;35.6061111
6321283000;49.7916667;35.6697222
6321283001;49.7916667;35.6697222
6321283002;49.8011111;35.6427778
6321283003;49.7883333;35.7025000
6321283004;49.7752778;35.6722222
6321283005;49.8144444;35.6433333
6321283006;49.7838889;35.6455556
6321283009;49.8013889;35.6866667
6321283500;49.8669444;35.6372222
6321283501;49.8669444;35.6372222
6321283502;49.8802778;35.6019444
6321283503;49.8730556;35.6594444
6321283504;49.8811111;35.6502778
6321284000;49.6952778;35.5619444
6321284001;49.6952778;35.5619444
6321284003;49.7023000;35.5642000
6321284005;49.6780556;35.5272222
6321284007;49.7141667;35.5825000
6321284009;49.7313000;35.6040000
6321284011;49.7077778;35.5225000
6321284013;49.7261111;35.6055556
6321284015;49.6758333;35.5641667
6321284017;49.6833333;35.5044444
6321284019;49.6561111;35.5544444
6321284021;49.7366667;35.5816667
6321284500;49.7513889;35.6369444
6321284501;49.7513889;35.6369444
6321284504;49.7213889;35.6580556
6321284505;49.7044444;35.6200000
6321284506;49.7297222;35.6300000
6321284508;49.7663889;35.6458333
6321284509;49.7319444;35.6722222
6321284510;49.7375000;35.6613889
6321284512;49.7158333;35.6236111
6321285000;49.9686111;35.6705556
6321285001;49.9686111;35.6705556
6321285500;49.9088889;35.8161111
6321285501;49.9088889;35.8161111
6321286000;49.8805556;35.5022222
6321286001;49.8805556;35.5022222
6321287000;49.7072222;35.3608333
6321287001;49.7061111;35.3580556
6321287002;49.7013889;35.3144444
6321287003;49.7125000;35.2622222
6321287004;49.7302778;35.3633333
6321287005;49.6994444;35.2880556
6321287006;49.7500000;35.3547222
6321287500;49.7930556;35.5111111
6321287501;49.7930556;35.5111111
6321287502;49.7758333;35.5050000
6321287503;49.7919444;35.4325000
6321287504;49.8247222;35.5113889
6321287506;49.7880556;35.4766667
6321288000;49.8583333;35.7819444
6321288001;49.8583333;35.7819444
6321288003;49.8441667;35.6963889
6321288005;49.8219444;35.6694444
6321288007;49.8480556;35.7261111
6321288500;49.9177778;35.7730556
6321288501;49.9177778;35.7730556
6321288502;49.9147222;35.7447222
6321288503;49.9252778;35.7916667
6321288504;49.8958333;35.7636111
6321288505;49.9300000;35.7413889
6321288506;49.9011111;35.6866667
6321288507;49.9372222;35.7477778
6321288508;49.9155556;35.6980556
6321288509;49.8963889;35.7000000
6321288510;49.9233333;35.7558333
6321455100;50.0455556;37.3905556
6321455101;50.0380556;37.3622222
6321455102;50.0779660;37.3942460
6321455103;50.0455556;37.3905556
6321455104;50.0872222;37.4050000
6321455105;50.0130556;37.3266667
6321455106;50.0761111;37.3775000
6321455108;50.0252778;37.3813889
6321455109;50.0713889;37.4005556
6321455111;49.9666667;37.3875000
6321455113;50.0111111;37.3405556
6321455115;50.0011111;37.3705556
6321455117;50.0133333;37.4105556
6321455119;50.0891667;37.4263889
6321455121;50.0983333;37.3541667
6321455123;50.0402778;37.3544444
6321455125;50.1327778;37.3927778
6321455127;50.0388889;37.2663889
6321455600;50.1586111;37.3366667
6321455601;50.1680556;37.3827778
6321480500;49.9436111;37.5108333
6321480501;49.9436111;37.5108333
6321480502;49.9750000;37.4961111
6321480503;49.9580556;37.5052778
6321480504;49.9472222;37.5480556
6321480505;49.9125000;37.5261111
6321481000;50.0022222;37.2038889
6321481001;50.0022222;37.2038889
6321481002;49.9541667;37.1508333
6321481003;49.9783333;37.1811111
6321481100;50.0261111;37.2038889
6321481101;50.0261111;37.2038889
6321482000;50.0575000;37.6216667
6321482001;50.0575000;37.6216667
6321482002;50.1088889;37.6369444
6321482003;50.0672222;37.5480556
6321482500;50.0130556;37.4697222
6321482501;50.0130556;37.4697222
6321482502;50.0275000;37.5305556
6321483000;50.1413889;37.4816667
6321483001;50.1413889;37.4816667
6321483003;50.1247222;37.3947222
6321483007;50.1030556;37.4594444
6321483500;50.1522222;37.6672222
6321483501;50.1522222;37.6672222
6321483502;50.1830556;37.6072222
6321483503;50.2130556;37.5905556
6321483700;49.9311111;37.2155556
6321483701;49.9311111;37.2155556
6321483703;49.8811111;37.2147222
6321483705;49.8694444;37.2027778
6321483707;49.8702778;37.2397222
6321483709;49.9005556;37.2094444
6321484000;50.1841667;37.5169444
6321484001;50.1841667;37.5169444
6321484003;50.2086111;37.5219444
6321484005;50.2019444;37.5275000
6321484007;50.1605556;37.5400000
6321484009;50.1663889;37.5519444
6321484011;50.2355556;37.5252778
6321484013;50.2872222;37.5022222
6321484015;50.2705556;37.5261111
6321484017;50.2491667;37.5300000
6321484200;50.1052778;37.3147222
6321484201;50.1052778;37.3147222
6321484203;50.1141667;37.1816667
6321484205;50.1394444;37.3225000
6321484207;50.0680556;37.2977778
6321484500;50.2888889;37.5802778
6321484501;50.2888889;37.5802778
6321484503;50.2397222;37.6225000
6321484505;50.2652778;37.5933333
6321484511;50.3119444;37.5583333
6321484513;50.2733333;37.5705556
6321484517;50.2880556;37.5461111
6321484521;50.2622222;37.5394444
6321485000;50.1380556;37.4244444
6321485001;50.1380556;37.4244444
6321485002;50.1822222;37.4597222
6321485004;50.1555556;37.4611111
6321485100;50.1197222;37.5675000
6321485101;50.1197222;37.5675000
6321485103;50.0905556;37.4963889
6321485300;49.9730556;37.3286111
6321485301;49.9730556;37.3286111
6321485302;49.9416667;37.2952778
6321485304;49.9891667;37.2713889
6321485306;49.9177778;37.3147222
6321485500;50.2216667;37.4491667
6321485501;50.2216667;37.4491667
6321485503;50.1836111;37.4102778
6321485505;50.1955556;37.3919444
6321485507;50.2758333;37.4575000
6321485509;50.2658000;37.5000000
6321485511;50.1937000;37.4800000
6321485513;50.2508333;37.4769444
6321485515;50.2658333;37.4391667
6321485517;50.2183333;37.3911111
6321485519;50.1763889;37.4250000
6321486000;49.9355556;37.4000000
6321486001;49.9355556;37.4000000
6321486002;49.9536111;37.3341667
6321486004;49.9055556;37.3138889
6321486005;49.8930556;37.3055556
6321486006;49.9375000;37.4394444
6321486007;49.9533333;37.4588889
6321610100;50.2880556;36.9461111
6321610101;50.3308333;36.9319444
6321655300;50.2086111;37.0969444
6321655301;50.2377778;37.1797222
6321655302;50.2147222;36.9950000
6321655500;50.2477778;36.9527778
6321655800;50.0777778;36.7933333
6321655801;50.1275000;36.8669444
6321655802;50.1222222;36.8266667
6321655803;50.1052778;36.8316667
6321680400;50.1325000;36.7916667
6321680800;50.3100000;37.1338889
6321680801;50.3100000;37.1338889
6321680802;50.3255556;37.1441667
6321680803;50.2975000;37.1247222
6321681200;50.3011111;37.0327778
6321681201;50.3011111;37.0327778
6321681202;50.3061111;37.0822222
6321681203;50.2958333;37.0666667
6321681204;50.3050000;37.0144444
6321681600;50.3033333;36.8663889
6321681601;50.3033333;36.8663889
6321681602;50.2530556;36.8241667
6321681603;50.2969444;36.8438889
6321681604;50.2538889;36.8469444
6321682000;50.0733333;36.9844444
6321682001;50.0733333;36.9844444
6321682002;50.0355556;37.0491667
6321682003;50.0191667;37.0169444
6321682004;50.0880556;36.9844444
6321682005;50.0536111;37.0497222
6321682006;50.0419444;37.0191667
6321682007;50.0794444;36.9400000
6321682008;50.0972222;36.9708333
6321682800;50.3861111;37.3463889
6321682801;50.3861111;37.3463889
6321682802;50.3733333;37.3425000
6321682807;50.3502778;37.3083333
6321683200;50.3966667;37.4530556
6321683201;50.3966667;37.4530556
6321683202;50.3880556;37.4047222
6321683600;50.2494444;37.2600000
6321683601;50.2494444;37.2600000
6321683602;50.2280556;37.3594444
6321683603;50.2391667;37.3000000
6321683604;50.2619444;37.2366667
6321684000;50.1350000;37.0819444
6321684001;50.1350000;37.0819444
6321684002;50.1127778;37.0736111
6321684400;50.0377778;36.7777778
6321684401;50.0377778;36.7777778
6321684600;50.4161111;37.3897222
6321684601;50.4161111;37.3897222
6321684603;50.4405556;37.4550000
6321684605;50.4205556;37.4163889
6321684607;50.4280556;37.3508333
6321684609;50.4238889;37.3208333
6321684800;50.1513889;37.2569444
6321684801;50.1513889;37.2569444
6321684802;50.2050000;37.2172222
6321684803;50.1545000;37.2927000
6321684804;50.1886111;37.2077778
6321684805;50.1750000;37.2916667
6321685200;50.3388889;37.2102778
6321685201;50.2949000;37.2132000
6321685202;50.3536111;37.2622222
6321685204;50.3788889;37.2377778
6321685206;50.3222222;37.1719444
6321685600;50.1616667;37.1458333
6321685601;50.1616667;37.1458333
6321685602;50.1400000;37.1913889
6321685603;50.1272222;37.1441667
6321686000;50.1622222;37.0013889
6321686001;50.1622222;37.0013889
6321686002;50.1686111;36.9527778
6321686400;50.1444444;36.8680556
6321686401;50.1444444;36.8680556
6321686404;50.1697222;36.9075000
6321686405;50.1147222;36.9613889
6321686800;50.3061111;37.4275000
6321686801;50.3061111;37.4275000
6321686802;50.2761111;37.3880556
6321686803;50.2884000;37.3563000
6321686804;50.3361111;37.4116667
6321686805;50.3236111;37.4238889
6321686806;50.3136111;37.4222222
6321686807;50.2558333;37.3991667
6321686808;50.3113889;37.4625000
6321686809;50.3291667;37.4669444
6321687200;50.1652778;36.8277778
6321687201;50.1652778;36.8277778
6321687202;50.1494444;36.7261111
6321687203;50.1866667;36.7247222
6321687204;50.1325000;36.7916667
6321687205;50.1358333;36.7669444
6321687206;50.1130556;36.7100000
6321687600;50.2425000;36.7913889
6321687601;50.2425000;36.7913889
6321687602;50.2055556;36.7452778
6321688400;50.0230556;36.8769444
6321688401;50.0220833;36.8753889
6321688402;50.0038889;36.9716667
6321688700;50.2144444;36.8944444
6321688701;50.2144444;36.8944444
6321688702;50.1850000;36.8494444
6321688703;50.2394444;36.8891667
6321688705;50.1800000;36.9050000
6321688706;50.2208333;36.8569444
6321688707;50.2575000;36.8988889
6321688708;50.2527778;36.9144444
6321688710;50.1841667;36.9163889
6321688800;50.0852778;37.1380556
6321688801;50.0852778;37.1380556
6321688802;50.0541667;37.1191667
6321688803;50.1069444;37.1275000
6321689200;50.0716667;36.6216667
6321689201;50.0716667;36.6216667
6321689202;50.0702778;36.6933333
6321689600;50.1919444;37.1202778
6321689601;50.1919444;37.1202778
6321689603;50.1619444;37.0413889
6321710100;49.6877778;36.3558333
6321710101;49.7150000;36.3675000
6321755300;49.6922222;36.3916667
6321755301;49.7063889;36.3783333
6321755303;49.7291667;36.4344444
6321755305;49.6913889;36.4322222
6321755600;49.5983333;36.5280556
6321755601;49.6300000;36.6386111
6321755603;49.5869444;36.5744444
6321780500;49.7200000;36.0555556
6321780501;49.7200000;36.0555556
6321780502;49.7316667;36.0363889
6321780503;49.6702778;36.0972222
6321780504;49.7197222;36.0438889
6321780505;49.7401000;36.0398000
6321780506;49.7513889;36.0263889
6321780507;49.7541667;36.1175000
6321780508;49.6513889;36.0794444
6321780509;49.6825000;36.1297222
6321780510;49.7569000;36.0713000
6321780511;49.7334000;36.0457000
6321781000;49.7961111;36.3066667
6321781001;49.7961111;36.3066667
6321781002;49.7841667;36.3500000
6321781003;49.8222222;36.2894444
6321781004;49.7869444;36.3016667
6321781005;49.7791667;36.2591667
6321781006;49.7869444;36.3894444
6321781007;49.8111111;36.3047222
6321781008;49.7338889;36.2138889
6321781500;49.5555556;36.2583333
6321781501;49.5555556;36.2583333
6321781502;49.5225000;36.2116667
6321781503;49.5538889;36.1961111
6321781504;49.6000000;36.2066667
6321781505;49.5719444;36.2011111
6321782000;49.6725000;36.4988889
6321782001;49.6725000;36.4988889
6321782002;49.6541667;36.4358333
6321782003;49.6355556;36.4838889
6321782004;49.6716667;36.4538889
6321782005;49.6611111;36.4552778
6321782500;49.6438889;36.3588889
6321782501;49.6438889;36.3588889
6321782502;49.6369444;36.3127778
6321782503;49.6294444;36.2886111
6321782504;49.6622222;36.4105556
6321782505;49.5902778;36.3419444
6321782506;49.6433333;36.4158333
6321782700;49.5894444;36.4700000
6321782704;49.5894444;36.4700000
6321783000;49.5297222;36.4069444
6321783001;49.5297222;36.4069444
6321783002;49.5008333;36.4852778
6321783003;49.5461111;36.3500000
6321783004;49.5486111;36.4166667
6321784500;49.7200000;36.5941667
6321784501;49.7208333;36.6027778
6321784502;49.7413889;36.5494444
6321784503;49.7375000;36.5322222
6321785000;49.7166667;36.1958333
6321785001;49.7166667;36.1958333
6321785002;49.7027778;36.1288889
6321785003;49.6713889;36.1819444
6321785004;49.7147222;36.1213889
6321785005;49.6625000;36.1572222
6321786000;49.6161111;36.1650000
6321786001;49.6161111;36.1650000
6321786002;49.5966000;36.1699000
6321786003;49.6280556;36.2325000
6321786004;49.6500000;36.1994444
6321786005;49.6536111;36.2530556
6321786006;49.5761111;36.1408333
6321786007;49.5563889;36.1108333
6321786200;49.7580556;36.1525000
6321786201;49.7580556;36.1525000
6321786202;49.8030556;36.2058333
6321786203;49.7425000;36.1091667
6321786204;49.7430556;36.1877778
6321786205;49.8005556;36.1686111
6321786206;49.7411111;36.0780556
6321786207;49.7791667;36.1633333
6321786500;49.7069444;36.3247222
6321786501;49.7069444;36.3247222
6321786502;49.7125000;36.2644444
6321786503;49.6927778;36.2816667
6321786504;49.7197222;36.3455556
6321786505;49.6927778;36.2938889
6321787000;49.6777778;36.5433333
6321787001;49.6777778;36.5433333
6321855100;49.8505556;37.6755556
6321855101;49.8213889;37.6166667
6321881000;49.8833333;37.8388889
6321881001;49.8833333;37.8388889
6321881002;49.9116667;37.7869444
6321881500;49.9797222;37.8411111
6321881501;49.9797222;37.8411111
6321881502;50.0566667;37.8077778
6321881503;50.0225000;37.7647222
6321881504;49.9430556;37.7625000
6321881505;50.0272222;37.7961111
6321881507;49.9797222;37.8571000
6321881508;50.0397222;37.8783333
6321881509;50.0152778;37.9166667
6321882000;50.0016667;37.6947222
6321882001;50.0016667;37.6947222
6321882002;50.0266667;37.6430556
6321882003;50.0436111;37.6400000
6321882004;50.0619444;37.7275000
6321882500;49.8744444;37.5963889
6321882501;49.8744444;37.5963889
6321882502;49.8861111;37.6336111
6321882503;49.8819444;37.5636111
6321882504;49.8683333;37.5527778
6321882505;49.8738889;37.5244444
6321882700;49.9505556;37.8727778
6321882701;49.9505556;37.8727778
6321883000;49.9202778;37.8869444
6321883001;49.9202778;37.8869444
6321883003;49.9244444;37.8502778
6321883004;49.9361111;37.8497222
6321883005;49.9350000;37.8025000
6321883300;49.8413889;37.9705556
6321883301;49.8413889;37.9705556
6321883302;49.8555556;37.9513889
6321883303;49.8344444;37.8872222
6321883304;49.8636111;37.9819444
6321883305;49.8175000;37.9708333
6321883306;49.8875000;37.9925000
6321883307;49.8877778;38.0269444
6321883500;49.7841667;37.8011111
6321883501;49.7913889;37.7625000
6321883502;49.7911111;37.7063889
6321883503;49.8136111;37.6855556
6321883504;49.7422222;37.9144444
6321884000;49.9330556;37.6827778
6321884001;49.9330556;37.6827778
6321884002;49.9511111;37.6863889
6321884003;49.9566667;37.7002778
6321884004;49.8763889;37.7350000
6321884005;49.9000000;37.7047222
6321884500;49.9794444;37.9127778
6321884501;49.9794444;37.9127778
6321884502;49.9600000;37.9825000
6321884503;49.9644444;37.9086111
6321885000;49.9186111;37.6094444
6321885001;49.9186111;37.6094444
6321885002;49.9522222;37.6047222
6321885003;49.9180556;37.6386111
6321885004;49.9350000;37.5850000
6321885005;49.9030556;37.6000000
6321885006;49.9027778;37.6363889
6321885500;49.8458333;37.7738889
6321885501;49.8388889;37.7761111
6321885502;49.8311111;37.7302778
6321885503;49.8455556;37.7138889
6321885504;49.8533333;37.7322222
6321886000;49.7900000;37.9116667
6321886001;49.7900000;37.9116667
6321886002;49.7841667;37.9500000
6321886003;49.7900000;38.0075000
6321886004;49.8111111;37.9077778
6322010100;50.1113889;36.1219444
6322010101;50.1391667;36.1358333
6322010102;50.1536111;36.0661111
6322010103;50.1522222;36.1180556
6322010104;50.1366667;36.0622222
6322010105;50.1631000;36.0564000
6322010106;50.1675000;36.0491667
6322010107;50.1508333;36.0508333
6322010108;50.0808333;36.0655556
6322010109;50.1616667;36.1013889
6322055600;50.3366667;36.1780556
6322055601;50.3888889;36.1969444
6322055602;50.3594444;36.2263889
6322055603;50.2991667;36.1727778
6322055604;50.3622222;36.2141667
6322055900;50.0613889;36.1675000
6322055901;50.0541667;36.1391667
6322055902;50.0636111;36.1313889
6322055903;50.0822222;36.1222222
6322055904;50.0748000;36.1920000
6322056200;50.0533333;35.8847222
6322056500;50.0388889;35.9655556
6322056501;50.0058000;35.9569000
6322056502;50.0056000;35.9727000
6322057000;50.2447222;36.1886111
6322057001;50.2730556;36.1738889
6322057002;50.2486111;36.1463889
6322057300;50.2161111;36.1525000
6322057302;50.2026000;36.1112000
6322057600;49.9941667;36.0263889
6322057601;50.0122222;36.0758333
6322057602;49.9786111;36.0972222
6322057603;49.9966667;36.1105556
6322080500;50.1819444;36.1241667
6322080501;50.1819444;36.1241667
6322080502;50.1713889;36.1491667
6322080900;50.0433333;35.9355556
6322080901;50.0433333;35.9355556
6322080902;50.0730556;35.9363889
6322080903;50.0580556;35.9627778
6322080904;50.0891667;36.0152778
6322081000;50.0269444;35.8388889
6322081001;50.0269444;35.8388889
6322081002;50.0175000;35.8313889
6322081003;50.0111111;35.8766111
6322081004;50.0375000;35.8405000
6322081005;50.0275000;35.8119444
6322081006;50.0350000;35.8558333
6322081500;50.2302778;36.3450000
6322081501;50.2302778;36.3450000
6322081502;50.2677778;36.3002778
6322081503;50.2022222;36.3330556
6322081504;50.2700000;36.3191667
6322082000;50.1413889;36.2805556
6322082001;50.1437222;36.2920556
6322082003;50.1852778;36.2402778
6322082005;50.1694444;36.2680556
6322082500;50.2830556;36.2377778
6322082501;50.2830556;36.2377778
6322082502;50.2861111;36.2455556
6322082503;50.2845000;36.2700000
6322082504;50.2325000;36.2402778
6322082505;50.2727778;36.2022222
6322082506;50.2619444;36.2400000
6322082507;50.2880556;36.2622222
6322082508;50.2641667;36.1866667
6322082509;50.2636111;36.2108333
6322082510;50.2591667;36.2638889
6322082511;50.2990000;36.2625000
6322083000;50.1125000;36.2138889
6322083001;50.1125000;36.2138889
6322083002;50.1100000;36.2772222
6322255100;49.1969444;35.2477778
6322255101;49.2127778;35.2244444
6322255102;49.1850000;35.1930556
6322255115;49.1852778;35.3863889
6322280500;49.1030556;35.4508333
6322280501;49.1030556;35.4508333
6322280502;49.1291667;35.4588889
6322280503;49.1350000;35.4197222
6322280504;49.0780556;35.4530556
6322281000;49.1744444;35.4177778
6322281001;49.1744444;35.4177778
6322281500;49.2672222;35.3227778
6322281501;49.2672222;35.3227778
6322281502;49.2188889;35.2350000
6322281503;49.3336111;35.3266667
6322282000;49.1833333;35.0844444
6322282001;49.1833333;35.0844444
6322282002;49.1741667;35.1136111
6322282003;49.1811111;35.0566667
6322282004;49.2077778;35.0716667
6322282500;49.2044444;35.3147222
6322282501;49.2044444;35.3147222
6322282502;49.2491667;35.3352778
6322283000;49.0244444;35.4794444
6322283001;49.0244444;35.4794444
6322283002;49.0672222;35.5111111
6322283003;49.0441667;35.3825000
6322283004;49.0833333;35.5358333
6322283005;49.0397222;35.4100000
6322283006;49.0722222;35.4930556
6322283007;49.0258333;35.4438889
6322283008;49.0338889;35.3858333
6322283009;49.0480556;35.5452778
6322283500;49.2366667;35.0866667
6322283501;49.2366667;35.0866667
6322283502;49.2530556;35.2133333
6322283503;49.2625000;35.1338889
6322283504;49.2494444;35.1350000
6322284000;49.1200000;35.2644444
6322284001;49.1200000;35.2644444
6322284002;49.1414018;35.2236473
6322284003;49.1080556;35.2169444
6322284004;49.0705556;35.3266667
6322284500;49.2811111;35.0936111
6322284501;49.2811111;35.0936111
6322284502;49.2916667;35.1277778
6322284503;49.2872222;35.2238889
6322655100;50.2833333;35.9700000
6322655101;50.2902778;35.8969444
6322655103;50.3244000;35.9771000
6322655104;50.2513000;35.9112000
6322655105;50.2894444;36.0075000
6322655106;50.2394444;35.9730556
6322655107;50.2383333;35.9897222
6322655108;50.2447222;35.9463889
6322655109;50.3211111;35.9577778
6322655110;50.3308333;36.0025000
6322655111;50.2371000;35.8578000
6322680500;50.3772222;35.8261111
6322680501;50.3772222;35.8261111
6322680502;50.3561111;35.8452778
6322680503;50.3775000;35.8525000
6322680504;50.3547222;35.7905556
6322680505;50.3516667;35.8313889
6322681500;50.1902778;35.8411111
6322681501;50.1902778;35.8411111
6322681503;50.1472222;35.8397222
6322681504;50.1575000;35.7741667
6322682000;50.4158333;35.9700000
6322682001;50.4158333;35.9700000
6322682002;50.3497222;35.9908333
6322682003;50.3688889;35.9822222
6322682004;50.4313889;35.9150000
6322682500;50.2097222;35.9697222
6322682501;50.2097222;35.9697222
6322682502;50.1738889;35.9069444
6322682504;50.1580556;35.9136111
6322683000;50.2538889;36.0913889
6322683001;50.2538889;36.0913889
6322683002;50.2666667;36.0805556
6322683003;50.1911111;36.0547222
6322683004;50.2186111;36.0680556
6322683500;50.3152778;35.8166667
6322683501;50.3152778;35.8166667
6322683502;50.3302778;35.7558333
6322684000;50.1188889;35.9122222
6322684001;50.1188889;35.9122222
6322684002;50.1108333;35.9083333
6322684003;50.0827778;35.8650000
6322684004;50.1294444;35.8786111
6322684400;50.4155556;35.8597222
6322684401;50.4155556;35.8597222
6322684402;50.4080556;35.8866667
6322684403;50.3988889;35.8247222
6322684404;50.4013889;35.8411111
6322684500;50.3625000;35.9105556
6322684501;50.3625000;35.9105556
6322684502;50.3111111;35.9286111
6322684503;50.3216667;35.8830556
6322684504;50.3413889;35.9188889
6322684505;50.3386111;35.9277778
6322684506;50.3680556;35.9058333
6322684507;50.3241667;35.9041667
6322684508;50.3447222;35.9416667
6322684509;50.3466667;35.9625000
6322684510;50.3672222;35.9450000
6322684511;50.3583333;35.9600000
6322685000;50.2408333;35.7691667
6322685001;50.2408333;35.7691667
6322685002;50.2841667;35.7194444
6322685003;50.3305556;35.7286111
6322685004;50.2166667;35.7255556
6322685005;50.1991667;35.7427778
6322685006;50.3050000;35.7383333
6322685007;50.2730556;35.7950000
6322685008;50.2750000;35.7251000
6322685500;50.3272222;36.0561111
6322685501;50.3250000;36.0547222
6322685502;50.3027778;36.0544444
6322685503;50.2938889;36.1450000
6322685504;50.3505556;36.1102778
6322685505;50.3102778;36.1511111
6322686000;50.3919444;36.0677778
6322686001;50.3919444;36.0677778
6322686002;50.3630556;36.0319444
6322686003;50.4191667;36.1483333
6322686004;50.4030556;36.1311111
6322686500;50.1433333;35.9550000
6322686501;50.1433333;35.9550000
6322686502;50.1122222;35.9769444
6322686503;50.1686111;35.9833333
6322686504;50.1480556;35.9705000
6322686505;50.1167000;36.0023000
6322686506;50.1594444;35.9555556
6322686507;50.1180000;35.9852000
6322686508;50.2147222;35.9736111
6322686509;50.1480556;35.9700000
6322686510;50.1254000;35.9889000
6322686511;50.1125000;35.9505556
6322800000;49.2634748;37.2806500
6322880500;49.4650000;37.2658333
6322880501;49.4650000;37.2658333
6322880502;49.4580556;37.3225000
6322880503;49.4505556;37.2830556
6322880505;49.4366667;37.2736111
6322880507;49.4780556;37.2650000
6322880800;49.0447222;37.2175000
6322880801;49.0427778;37.2158333
6322880803;49.0294444;37.2469444
6322881500;49.2927778;37.3677778
6322881501;49.2927778;37.3677778
6322881502;49.2541667;37.3419444
6322881503;49.3372222;37.3241667
6322881504;49.2913889;37.3033333
6322882000;49.4733333;37.3772222
6322882001;49.4733333;37.3772222
6322882002;49.4466667;37.4447222
6322882003;49.4608333;37.4436111
6322882004;49.4327778;37.4308333
6322882005;49.4883333;37.3111111
6322882007;49.5208333;37.3669444
6322882200;49.0313889;37.1216667
6322882201;49.0325833;37.1257222
6322882202;49.0547222;37.1236111
6322882203;49.0302778;37.0458333
6322882500;49.0202778;37.3222222
6322882501;49.0204167;37.3261389
6322883000;49.1550000;37.0686111
6322883001;49.1512222;37.0777778
6322883002;49.1213889;37.1141667
6322883003;49.0997222;37.1072222
6322883007;49.1816000;37.1297000
6322883009;49.1836111;37.0608333
6322883500;49.3741667;37.1902778
6322883501;49.3741667;37.1902778
6322883502;49.3277778;37.1702778
6322883503;49.3338889;37.2111111
6322883504;49.3075000;37.1633333
6322883505;49.3563889;37.1972222
6322884000;49.1230556;37.2950000
6322884001;49.1230556;37.2950000
6322884002;49.1061111;37.3775000
6322884003;49.0861111;37.3580556
6322884007;49.0777778;37.3638889
6322884500;49.1936111;37.3541667
6322884501;49.1936111;37.3541667
6322884507;49.1850000;37.3297222
6322885000;49.2788889;37.4880556
6322885001;49.2788889;37.4880556
6322885002;49.2450000;37.4358333
6322886000;49.3527778;37.2800000
6322886001;49.3527778;37.2800000
6322886500;49.2927778;37.1419444
6322886501;49.2927778;37.1419444
6322886502;49.2505556;37.2238889
6322886503;49.2841667;37.2297222
6322886504;49.2741667;37.1025000
6322886505;49.3125000;37.2855556
6322886506;49.2805556;37.2783333
6322886507;49.2419444;37.2677778
6322886508;49.2864000;37.0013000
6322887000;49.1000000;37.2222222
6322887001;49.1000000;37.2222222
6322887003;49.1486111;37.2536111
6322887004;49.0844444;37.1516667
6322887005;49.1369444;37.1605556
6322887006;49.1550000;37.2166667
